event_id,timestamp,user_id,application,application_category,requests,data_uploaded_mb,device,location,approved,ground_truth
SAAS-00950,2025-06-21T15:50:19,user_039,Salesforce,CRM,713,11.8,Managed macOS Laptop,Pune,True,1
SAAS-00946,2025-06-21T15:58:06,user_045,Slack,Collaboration,76,5.47,Managed macOS Laptop,Bengaluru,True,0
SAAS-00022,2025-06-21T16:16:59,user_015,OneDrive,Storage,49,5.13,Managed macOS Laptop,Pune,True,0
SAAS-00159,2025-06-21T16:20:25,user_021,Jira,Project Management,55,501.32,Managed macOS Laptop,Bengaluru,True,1
SAAS-00382,2025-06-21T16:34:32,user_022,Salesforce,CRM,73,18.3,Managed Windows Laptop,Hyderabad,True,0
SAAS-00516,2025-06-21T16:37:03,user_026,Jira,Project Management,51,7.98,Managed Windows Laptop,Hyderabad,True,0
SAAS-01180,2025-06-21T16:44:11,user_021,OneDrive,Storage,61,3.17,Managed macOS Laptop,Bengaluru,True,0
SAAS-00130,2025-06-21T16:55:09,user_027,Microsoft 365,Productivity,35,6.92,Managed macOS Laptop,Pune,True,0
SAAS-00604,2025-06-21T16:59:19,user_044,Slack,Collaboration,60,10.12,Managed Windows Laptop,Chennai,True,0
SAAS-00386,2025-06-21T17:06:05,user_028,Google Workspace,Productivity,59,689.53,Managed Windows Laptop,Chennai,True,1
SAAS-01159,2025-06-21T17:09:34,user_004,Microsoft 365,Productivity,68,5.08,Managed Windows Laptop,Chennai,True,0
SAAS-00449,2025-06-21T17:11:45,user_045,Jira,Project Management,91,779.3,Managed macOS Laptop,Bengaluru,True,1
SAAS-00024,2025-06-21T17:19:25,user_030,Salesforce,CRM,53,4.15,Managed Windows Laptop,Hyderabad,True,0
SAAS-01167,2025-06-21T17:20:51,user_034,Jira,Project Management,533,26.33,Managed Windows Laptop,Hyderabad,True,1
SAAS-01029,2025-06-21T17:51:57,user_012,Google Workspace,Productivity,53,8.17,Managed Windows Laptop,Chennai,True,0
SAAS-01116,2025-06-21T18:00:24,user_007,Slack,Collaboration,64,8.76,Managed macOS Laptop,Pune,True,0
SAAS-00453,2025-06-21T18:13:15,user_046,Google Workspace,Productivity,80,8.96,Managed Windows Laptop,Hyderabad,True,0
SAAS-01051,2025-06-21T18:36:30,user_013,Slack,Collaboration,16,7.78,Managed macOS Laptop,Bengaluru,True,0
SAAS-00947,2025-06-21T18:43:57,user_005,GitHub,Development,47,8.92,Managed macOS Laptop,Bengaluru,True,0
SAAS-00610,2025-06-22T02:42:48,user_018,Google Workspace,Productivity,58,3.05,Managed Windows Laptop,Hyderabad,True,1
SAAS-00840,2025-06-22T08:06:24,user_027,Zoom,Communication,41,5.48,Managed macOS Laptop,Pune,True,0
SAAS-00753,2025-06-22T08:22:16,user_003,Jira,Project Management,78,1.81,Managed macOS Laptop,Pune,True,0
SAAS-00217,2025-06-22T08:22:17,user_032,OneDrive,Storage,74,5.97,Managed Windows Laptop,Chennai,True,0
SAAS-01063,2025-06-22T08:44:05,user_039,Zoom,Communication,49,6.59,Managed macOS Laptop,Pune,True,0
SAAS-00262,2025-06-22T09:22:19,user_030,Google Workspace,Productivity,52,8.07,Managed Windows Laptop,Hyderabad,True,0
SAAS-00560,2025-06-22T09:29:22,user_019,OneDrive,Storage,61,0.55,Managed macOS Laptop,Pune,True,0
SAAS-00528,2025-06-22T10:11:40,user_041,OneDrive,Storage,43,10.87,Managed macOS Laptop,Bengaluru,True,0
SAAS-00684,2025-06-22T10:32:59,user_045,Gemini,AI Assistant,70,10.1,Managed macOS Laptop,Bengaluru,False,1
SAAS-01003,2025-06-22T10:38:22,user_005,Google Workspace,Productivity,101,4.75,Managed macOS Laptop,Bengaluru,True,0
SAAS-00705,2025-06-22T10:44:16,user_031,ChatGPT,AI Assistant,47,25.85,Managed macOS Laptop,Pune,False,1
SAAS-00932,2025-06-22T10:50:20,user_033,Jira,Project Management,98,9.82,Managed macOS Laptop,Bengaluru,True,0
SAAS-00165,2025-06-22T11:44:13,user_047,Zoom,Communication,467,18.25,Managed macOS Laptop,Pune,True,1
SAAS-00865,2025-06-22T11:53:29,user_020,Zoom,Communication,37,4.08,Managed Windows Laptop,Chennai,True,0
SAAS-00378,2025-06-22T11:57:19,user_024,OneDrive,Storage,74,2.37,Managed Windows Laptop,Chennai,True,0
SAAS-00506,2025-06-22T12:24:38,user_045,Google Workspace,Productivity,68,12.56,Managed macOS Laptop,Bengaluru,True,0
SAAS-01025,2025-06-22T12:54:54,user_042,GitHub,Development,73,3.32,Managed Windows Laptop,Hyderabad,True,0
SAAS-00273,2025-06-22T13:01:06,user_048,Jira,Project Management,91,1.43,Managed Windows Laptop,Chennai,True,0
SAAS-00926,2025-06-22T13:06:41,user_005,Salesforce,CRM,592,9.98,Managed macOS Laptop,Bengaluru,True,1
SAAS-00676,2025-06-22T13:35:53,user_004,OneDrive,Storage,51,12.94,Managed Windows Laptop,Chennai,True,0
SAAS-00268,2025-06-22T13:49:22,user_033,Jira,Project Management,24,6.35,Managed macOS Laptop,Bengaluru,True,0
SAAS-00241,2025-06-22T13:53:23,user_030,Jira,Project Management,15,8.32,Managed Windows Laptop,Hyderabad,True,0
SAAS-00126,2025-06-22T14:07:07,user_003,Salesforce,CRM,74,811.21,Managed macOS Laptop,Pune,True,1
SAAS-00456,2025-06-22T14:27:22,user_023,Google Workspace,Productivity,57,10.46,Managed macOS Laptop,Pune,True,0
SAAS-00575,2025-06-22T14:47:27,user_034,Zoom,Communication,54,5.2,Managed Windows Laptop,Hyderabad,True,0
SAAS-00854,2025-06-22T15:16:45,user_003,Zoom,Communication,71,1.97,Managed macOS Laptop,Pune,True,0
SAAS-00047,2025-06-22T15:27:18,user_026,Salesforce,CRM,18,4.87,Managed Windows Laptop,Hyderabad,True,0
SAAS-01024,2025-06-22T15:53:21,user_008,Jira,Project Management,43,12.06,Managed Windows Laptop,Chennai,True,0
SAAS-00271,2025-06-22T15:53:46,user_017,GitHub,Development,73,3.67,Managed macOS Laptop,Bengaluru,True,0
SAAS-00766,2025-06-22T15:59:19,user_039,OneDrive,Storage,62,10.28,Managed macOS Laptop,Pune,True,0
SAAS-00962,2025-06-22T16:00:42,user_044,Google Workspace,Productivity,41,12.58,Managed Windows Laptop,Chennai,True,0
SAAS-00184,2025-06-22T16:30:37,user_046,Dropbox,Storage,45,27.28,Managed Windows Laptop,Hyderabad,False,1
SAAS-00984,2025-06-22T16:35:53,user_004,Salesforce,CRM,53,649.34,Managed Windows Laptop,Chennai,True,1
SAAS-00199,2025-06-22T16:50:28,user_026,Microsoft 365,Productivity,69,8.0,Managed Windows Laptop,Hyderabad,True,0
SAAS-00643,2025-06-22T17:37:39,user_011,Salesforce,CRM,54,7.25,Managed macOS Laptop,Pune,True,0
SAAS-00348,2025-06-22T17:45:32,user_014,Slack,Collaboration,44,4.52,Managed Windows Laptop,Hyderabad,True,0
SAAS-00667,2025-06-22T18:24:44,user_021,Salesforce,CRM,49,9.48,Managed macOS Laptop,Bengaluru,True,0
SAAS-00436,2025-06-22T18:31:35,user_011,Microsoft 365,Productivity,65,4.1,Managed macOS Laptop,Pune,True,0
SAAS-00811,2025-06-22T18:42:55,user_043,Zoom,Communication,55,2.43,Managed macOS Laptop,Pune,True,0
SAAS-01111,2025-06-22T18:43:53,user_047,OneDrive,Storage,81,11.61,Managed macOS Laptop,Pune,True,0
SAAS-00546,2025-06-23T01:53:33,user_002,GitHub,Development,64,43.4,Managed Windows Laptop,Hyderabad,True,1
SAAS-00376,2025-06-23T08:06:48,user_028,Slack,Collaboration,65,11.91,Managed Windows Laptop,Chennai,True,0
SAAS-00742,2025-06-23T08:41:30,user_004,Google Workspace,Productivity,335,12.19,Managed Windows Laptop,Chennai,True,1
SAAS-01060,2025-06-23T08:48:13,user_046,OneDrive,Storage,59,12.82,Managed Windows Laptop,Hyderabad,True,0
SAAS-00651,2025-06-23T09:14:18,user_033,Slack,Collaboration,39,7.95,Managed macOS Laptop,Bengaluru,True,0
SAAS-00988,2025-06-23T09:36:25,user_014,Jira,Project Management,81,9.23,Managed Windows Laptop,Hyderabad,True,0
SAAS-00486,2025-06-23T10:19:36,user_047,Google Workspace,Productivity,48,7.98,Managed macOS Laptop,Pune,True,0
SAAS-00929,2025-06-23T10:23:02,user_034,Zoom,Communication,59,12.13,Managed Windows Laptop,Hyderabad,True,0
SAAS-00661,2025-06-23T10:53:25,user_032,OneDrive,Storage,38,21.49,Managed Windows Laptop,Chennai,True,0
SAAS-00499,2025-06-23T10:56:26,user_012,Jira,Project Management,58,16.13,Managed Windows Laptop,Chennai,True,0
SAAS-00218,2025-06-23T11:03:42,user_030,OneDrive,Storage,69,246.81,Managed Windows Laptop,Hyderabad,True,1
SAAS-01143,2025-06-23T11:14:23,user_012,Salesforce,CRM,26,7.55,Managed Windows Laptop,Chennai,True,0
SAAS-00997,2025-06-23T11:57:36,user_027,Zoom,Communication,348,16.27,Managed macOS Laptop,Pune,True,1
SAAS-00599,2025-06-23T12:07:40,user_011,Salesforce,CRM,49,16.53,Managed macOS Laptop,Pune,True,0
SAAS-01097,2025-06-23T12:08:24,user_016,OneDrive,Storage,699,2.3,Managed Windows Laptop,Chennai,True,1
SAAS-00542,2025-06-23T12:24:12,user_030,Salesforce,CRM,18,9.34,Managed Windows Laptop,Hyderabad,True,0
SAAS-00881,2025-06-23T13:05:42,user_005,Jira,Project Management,44,371.96,Managed macOS Laptop,Bengaluru,True,1
SAAS-00823,2025-06-23T13:29:06,user_002,Jira,Project Management,22,13.09,Managed Windows Laptop,Hyderabad,True,0
SAAS-00103,2025-06-23T13:48:08,user_038,Slack,Collaboration,58,4.58,Managed Windows Laptop,Hyderabad,True,0
SAAS-00986,2025-06-23T13:50:51,user_044,Slack,Collaboration,72,12.03,Managed Windows Laptop,Chennai,True,0
SAAS-00254,2025-06-23T14:06:55,user_006,Trello,Project Management,37,9.08,Managed Windows Laptop,Hyderabad,False,1
SAAS-00673,2025-06-23T14:34:02,user_013,Claude,AI Assistant,26,13.99,Managed macOS Laptop,Bengaluru,False,1
SAAS-00387,2025-06-23T14:36:12,user_005,DeepSeek,AI Assistant,58,11.69,Managed macOS Laptop,Bengaluru,False,1
SAAS-00407,2025-06-23T14:38:00,user_002,Jira,Project Management,44,11.43,Managed Windows Laptop,Hyderabad,True,0
SAAS-00720,2025-06-23T15:55:08,user_048,Slack,Collaboration,82,22.3,Managed Windows Laptop,Chennai,True,0
SAAS-00480,2025-06-23T16:42:14,user_021,Jira,Project Management,75,4.14,Managed macOS Laptop,Bengaluru,True,0
SAAS-00833,2025-06-23T16:45:48,user_037,DeepSeek,AI Assistant,36,7.91,Managed macOS Laptop,Bengaluru,False,1
SAAS-00776,2025-06-23T16:59:27,user_049,GitHub,Development,65,4.85,Managed macOS Laptop,Bengaluru,True,0
SAAS-00801,2025-06-23T17:02:28,user_042,Zoom,Communication,44,3.19,Managed Windows Laptop,Hyderabad,True,0
SAAS-01039,2025-06-23T17:06:21,user_031,Salesforce,CRM,41,15.7,Managed macOS Laptop,Pune,True,0
SAAS-00458,2025-06-23T17:30:13,user_017,Zoom,Communication,65,8.24,Managed macOS Laptop,Bengaluru,True,0
SAAS-01121,2025-06-23T17:30:57,user_035,OneDrive,Storage,51,825.25,Managed macOS Laptop,Pune,True,1
SAAS-00144,2025-06-23T17:41:19,user_038,Google Workspace,Productivity,67,3.98,Managed Windows Laptop,Hyderabad,True,0
SAAS-00952,2025-06-23T17:55:20,user_004,Jira,Project Management,60,5.91,Managed Windows Laptop,Chennai,True,0
SAAS-01138,2025-06-23T17:56:12,user_031,Salesforce,CRM,84,4.13,Managed macOS Laptop,Pune,True,0
SAAS-00061,2025-06-23T18:10:48,user_021,OneDrive,Storage,33,7.95,Managed macOS Laptop,Bengaluru,True,0
SAAS-00042,2025-06-23T18:24:23,user_034,OneDrive,Storage,447,6.08,Managed Windows Laptop,Hyderabad,True,1
SAAS-00371,2025-06-23T18:40:27,user_007,GitHub,Development,52,4.61,Managed macOS Laptop,Pune,True,0
SAAS-00410,2025-06-23T18:48:26,user_025,Slack,Collaboration,36,11.13,Managed macOS Laptop,Bengaluru,True,0
SAAS-00792,2025-06-24T04:19:31,user_020,Microsoft 365,Productivity,60,15.39,Managed Windows Laptop,Chennai,True,1
SAAS-00658,2025-06-24T08:02:46,user_017,GitHub,Development,35,16.1,Managed macOS Laptop,Bengaluru,True,0
SAAS-00822,2025-06-24T08:11:10,user_027,Microsoft 365,Productivity,65,1.25,Managed macOS Laptop,Pune,True,0
SAAS-00125,2025-06-24T08:13:31,user_040,Google Workspace,Productivity,74,2.59,Managed Windows Laptop,Chennai,True,0
SAAS-00859,2025-06-24T08:57:53,user_043,Slack,Collaboration,43,7.87,Managed macOS Laptop,Pune,True,0
SAAS-00636,2025-06-24T09:06:41,user_007,GitHub,Development,58,0.33,Managed macOS Laptop,Pune,True,0
SAAS-00140,2025-06-24T09:17:12,user_042,Slack,Collaboration,73,2.14,Managed Windows Laptop,Hyderabad,True,0
SAAS-00666,2025-06-24T09:24:34,user_046,Jira,Project Management,322,8.95,Managed Windows Laptop,Hyderabad,True,1
SAAS-01126,2025-06-24T09:35:18,user_039,Zoom,Communication,36,10.32,Managed macOS Laptop,Pune,True,0
SAAS-00157,2025-06-24T10:18:56,user_043,Jira,Project Management,83,3.63,Managed macOS Laptop,Pune,True,0
SAAS-00670,2025-06-24T10:27:51,user_029,Jira,Project Management,62,9.08,Managed macOS Laptop,Bengaluru,True,0
SAAS-00117,2025-06-24T10:40:00,user_037,Notion,Productivity,73,0.73,Managed macOS Laptop,Bengaluru,False,1
SAAS-01153,2025-06-24T10:57:45,user_015,Zoom,Communication,53,5.63,Managed macOS Laptop,Pune,True,0
SAAS-00285,2025-06-24T11:09:05,user_041,Salesforce,CRM,52,17.57,Managed macOS Laptop,Bengaluru,True,0
SAAS-01026,2025-06-24T11:32:39,user_047,Microsoft 365,Productivity,36,13.01,Managed macOS Laptop,Pune,True,0
SAAS-00013,2025-06-24T12:21:07,user_020,Salesforce,CRM,55,10.19,Managed Windows Laptop,Chennai,True,0
SAAS-00995,2025-06-24T12:23:41,user_023,DeepSeek,AI Assistant,26,14.75,Managed macOS Laptop,Pune,False,1
SAAS-01184,2025-06-24T12:24:23,user_021,Google Workspace,Productivity,88,8.81,Managed macOS Laptop,Bengaluru,True,0
SAAS-00008,2025-06-24T12:50:24,user_037,Slack,Collaboration,56,6.69,Managed macOS Laptop,Bengaluru,True,0
SAAS-01166,2025-06-24T12:56:55,user_039,GitHub,Development,35,11.5,Managed macOS Laptop,Pune,True,0
SAAS-00186,2025-06-24T13:19:00,user_017,Gemini,AI Assistant,86,6.55,Managed macOS Laptop,Bengaluru,False,1
SAAS-00501,2025-06-24T13:22:02,user_033,GitHub,Development,19,7.17,Managed macOS Laptop,Bengaluru,True,0
SAAS-01004,2025-06-24T13:22:50,user_027,Jira,Project Management,66,6.17,Managed macOS Laptop,Pune,True,0
SAAS-00556,2025-06-24T13:54:30,user_002,Microsoft 365,Productivity,47,21.06,Managed Windows Laptop,Hyderabad,True,0
SAAS-00467,2025-06-24T14:46:25,user_020,GitHub,Development,46,5.1,Managed Windows Laptop,Chennai,True,0
SAAS-00982,2025-06-24T14:51:03,user_041,Slack,Collaboration,50,4.05,Managed macOS Laptop,Bengaluru,True,0
SAAS-00343,2025-06-24T15:01:46,user_025,Microsoft 365,Productivity,31,5.28,Managed macOS Laptop,Bengaluru,True,0
SAAS-00302,2025-06-24T15:04:27,user_035,Salesforce,CRM,31,21.44,Managed macOS Laptop,Pune,True,0
SAAS-00334,2025-06-24T15:07:12,user_003,Zoom,Communication,70,15.93,Managed macOS Laptop,Pune,True,0
SAAS-00104,2025-06-24T15:08:04,user_036,Salesforce,CRM,35,9.37,Managed Windows Laptop,Chennai,True,0
SAAS-00763,2025-06-24T16:03:37,user_038,Zoom,Communication,53,9.91,Managed Windows Laptop,Hyderabad,True,0
SAAS-00292,2025-06-24T16:18:08,user_013,Jira,Project Management,648,6.08,Managed macOS Laptop,Bengaluru,True,1
SAAS-00736,2025-06-24T16:31:50,user_046,Zoom,Communication,31,7.49,Managed Windows Laptop,Hyderabad,True,0
SAAS-00588,2025-06-24T16:58:40,user_040,OneDrive,Storage,58,7.24,Managed Windows Laptop,Chennai,True,0
SAAS-00111,2025-06-24T16:59:40,user_042,Microsoft 365,Productivity,50,13.06,Managed Windows Laptop,Hyderabad,True,0
SAAS-00628,2025-06-24T17:04:24,user_015,Notion,Productivity,8,3.53,Managed macOS Laptop,Pune,False,1
SAAS-00526,2025-06-24T17:16:59,user_025,Salesforce,CRM,65,8.44,Managed macOS Laptop,Bengaluru,True,0
SAAS-00680,2025-06-24T18:02:44,user_007,Jira,Project Management,74,4.14,Managed macOS Laptop,Pune,True,0
SAAS-00949,2025-06-24T18:35:00,user_006,Microsoft 365,Productivity,87,1.45,Managed Windows Laptop,Hyderabad,True,0
SAAS-00757,2025-06-24T18:36:34,user_033,Jira,Project Management,65,2.61,Managed macOS Laptop,Bengaluru,True,0
SAAS-00669,2025-06-24T18:51:13,user_050,Salesforce,CRM,65,8.59,Managed Windows Laptop,Hyderabad,True,0
SAAS-00299,2025-06-25T04:38:33,user_050,Slack,Collaboration,67,7.07,Managed Windows Laptop,Hyderabad,True,1
SAAS-00322,2025-06-25T08:16:42,user_013,GitHub,Development,83,7.14,Managed macOS Laptop,Bengaluru,True,0
SAAS-00135,2025-06-25T08:21:44,user_021,OneDrive,Storage,52,2.17,Managed macOS Laptop,Bengaluru,True,0
SAAS-00440,2025-06-25T08:30:09,user_039,Slack,Collaboration,53,4.61,Managed macOS Laptop,Pune,True,0
SAAS-00539,2025-06-25T08:30:24,user_005,Google Workspace,Productivity,17,3.94,Managed macOS Laptop,Bengaluru,True,0
SAAS-00365,2025-06-25T09:08:34,user_009,Google Workspace,Productivity,42,6.66,Managed macOS Laptop,Bengaluru,True,0
SAAS-00004,2025-06-25T09:14:15,user_034,Zoom,Communication,51,6.92,Managed Windows Laptop,Hyderabad,True,0
SAAS-00258,2025-06-25T09:15:05,user_035,Zoom,Communication,32,2.34,Managed macOS Laptop,Pune,True,0
SAAS-00620,2025-06-25T09:19:42,user_033,OneDrive,Storage,53,5.28,Managed macOS Laptop,Bengaluru,True,0
SAAS-00084,2025-06-25T09:42:32,user_010,Jira,Project Management,69,9.9,Managed Windows Laptop,Hyderabad,True,0
SAAS-00894,2025-06-25T10:14:09,user_007,Slack,Collaboration,60,7.16,Managed macOS Laptop,Pune,True,0
SAAS-00797,2025-06-25T10:17:31,user_014,GitHub,Development,53,21.91,Managed Windows Laptop,Hyderabad,True,0
SAAS-00760,2025-06-25T10:32:05,user_039,Microsoft 365,Productivity,44,2.27,Managed macOS Laptop,Pune,True,0
SAAS-01144,2025-06-25T10:56:56,user_047,Jira,Project Management,25,13.53,Managed macOS Laptop,Pune,True,0
SAAS-00595,2025-06-25T11:28:11,user_014,GitHub,Development,604,7.88,Managed Windows Laptop,Hyderabad,True,1
SAAS-00739,2025-06-25T11:58:03,user_007,Zoom,Communication,428,2.64,Managed macOS Laptop,Pune,True,1
SAAS-00778,2025-06-25T12:47:36,user_029,Zoom,Communication,53,9.34,Managed macOS Laptop,Bengaluru,True,0
SAAS-00548,2025-06-25T13:01:50,user_017,Microsoft 365,Productivity,65,8.64,Managed macOS Laptop,Bengaluru,True,0
SAAS-00647,2025-06-25T13:14:04,user_012,Gemini,AI Assistant,76,19.59,Managed Windows Laptop,Chennai,False,1
SAAS-00533,2025-06-25T13:32:37,user_020,GitHub,Development,48,18.23,Managed Windows Laptop,Chennai,True,0
SAAS-00091,2025-06-25T14:39:51,user_026,GitHub,Development,525,17.71,Managed Windows Laptop,Hyderabad,True,1
SAAS-00976,2025-06-25T15:31:56,user_007,GitHub,Development,30,13.88,Managed macOS Laptop,Pune,True,0
SAAS-00779,2025-06-25T15:46:49,user_017,Jira,Project Management,61,7.62,Managed macOS Laptop,Bengaluru,True,0
SAAS-00232,2025-06-25T15:50:04,user_037,OneDrive,Storage,49,5.1,Managed macOS Laptop,Bengaluru,True,0
SAAS-01195,2025-06-25T16:01:07,user_039,Dropbox,Storage,59,2.82,Managed macOS Laptop,Pune,False,1
SAAS-00389,2025-06-25T16:17:54,user_027,Salesforce,CRM,84,5.09,Managed macOS Laptop,Pune,True,0
SAAS-00965,2025-06-25T16:31:23,user_008,GitHub,Development,76,1.03,Managed Windows Laptop,Chennai,True,0
SAAS-00513,2025-06-25T16:36:30,user_031,GitHub,Development,58,9.62,Managed macOS Laptop,Pune,True,0
SAAS-00784,2025-06-25T17:30:53,user_017,OneDrive,Storage,65,7.58,Managed macOS Laptop,Bengaluru,True,0
SAAS-00079,2025-06-25T17:38:21,user_041,Dropbox,Storage,62,10.13,Managed macOS Laptop,Bengaluru,False,1
SAAS-00403,2025-06-25T17:41:55,user_034,Microsoft 365,Productivity,69,3.87,Managed Windows Laptop,Hyderabad,True,0
SAAS-00455,2025-06-25T17:45:18,user_011,Slack,Collaboration,674,9.32,Managed macOS Laptop,Pune,True,1
SAAS-00487,2025-06-25T17:51:17,user_038,Microsoft 365,Productivity,62,2.6,Managed Windows Laptop,Hyderabad,True,0
SAAS-00089,2025-06-25T18:02:14,user_034,OneDrive,Storage,49,6.41,Managed Windows Laptop,Hyderabad,True,0
SAAS-00037,2025-06-25T18:17:58,user_021,Salesforce,CRM,59,6.67,Managed macOS Laptop,Bengaluru,True,0
SAAS-00991,2025-06-25T18:27:11,user_019,GitHub,Development,46,2.58,Managed macOS Laptop,Pune,True,0
SAAS-00030,2025-06-25T18:36:21,user_020,Jira,Project Management,69,11.81,Managed Windows Laptop,Chennai,True,0
SAAS-00398,2025-06-25T18:51:04,user_013,Jira,Project Management,26,5.88,Managed macOS Laptop,Bengaluru,True,0
SAAS-00477,2025-06-26T00:50:49,user_021,GitHub,Development,67,11.39,Managed macOS Laptop,Bengaluru,True,1
SAAS-00918,2025-06-26T01:17:37,user_019,Zoom,Communication,12,5.99,Managed macOS Laptop,Pune,True,1
SAAS-01162,2025-06-26T08:06:59,user_012,DeepSeek,AI Assistant,57,6.77,Managed Windows Laptop,Chennai,False,1
SAAS-00746,2025-06-26T08:24:10,user_030,Jira,Project Management,81,9.69,Managed Windows Laptop,Hyderabad,True,0
SAAS-00703,2025-06-26T08:24:45,user_032,Microsoft 365,Productivity,71,209.63,Managed Windows Laptop,Chennai,True,1
SAAS-01062,2025-06-26T08:59:41,user_050,Zoom,Communication,52,10.89,Managed Windows Laptop,Hyderabad,True,0
SAAS-00163,2025-06-26T09:00:32,user_023,ChatGPT,AI Assistant,67,11.08,Managed macOS Laptop,Pune,False,1
SAAS-00695,2025-06-26T09:29:28,user_019,Google Workspace,Productivity,55,2.37,Managed macOS Laptop,Pune,True,0
SAAS-01148,2025-06-26T09:35:30,user_007,GitHub,Development,61,11.81,Managed macOS Laptop,Pune,True,0
SAAS-01050,2025-06-26T09:41:06,user_036,Zoom,Communication,78,5.72,Managed Windows Laptop,Chennai,True,0
SAAS-00724,2025-06-26T09:57:55,user_026,Jira,Project Management,65,9.79,Managed Windows Laptop,Hyderabad,True,0
SAAS-00814,2025-06-26T10:10:25,user_042,Salesforce,CRM,85,7.61,Managed Windows Laptop,Hyderabad,True,0
SAAS-00627,2025-06-26T10:35:05,user_021,GitHub,Development,44,20.46,Managed macOS Laptop,Bengaluru,True,0
SAAS-00663,2025-06-26T11:26:08,user_037,Google Workspace,Productivity,41,6.62,Managed macOS Laptop,Bengaluru,True,0
SAAS-00032,2025-06-26T11:50:56,user_032,OneDrive,Storage,32,6.41,Managed Windows Laptop,Chennai,True,0
SAAS-01157,2025-06-26T11:59:22,user_036,Salesforce,CRM,62,1.5,Managed Windows Laptop,Chennai,True,0
SAAS-00341,2025-06-26T12:14:55,user_029,Jira,Project Management,57,9.34,Managed macOS Laptop,Bengaluru,True,0
SAAS-00612,2025-06-26T12:44:45,user_012,OneDrive,Storage,35,7.24,Managed Windows Laptop,Chennai,True,0
SAAS-00708,2025-06-26T12:45:31,user_037,Zoom,Communication,61,5.89,Managed macOS Laptop,Bengaluru,True,0
SAAS-00349,2025-06-26T12:52:10,user_016,GitHub,Development,18,2.57,Managed Windows Laptop,Chennai,True,0
SAAS-01036,2025-06-26T12:52:44,user_022,Zoom,Communication,75,5.4,Managed Windows Laptop,Hyderabad,True,0
SAAS-00747,2025-06-26T12:54:31,user_029,Slack,Collaboration,48,488.99,Managed macOS Laptop,Bengaluru,True,1
SAAS-01103,2025-06-26T13:05:44,user_035,Google Workspace,Productivity,31,6.4,Managed macOS Laptop,Pune,True,0
SAAS-01073,2025-06-26T13:58:22,user_014,Google Workspace,Productivity,35,19.12,Managed Windows Laptop,Hyderabad,True,0
SAAS-00758,2025-06-26T14:09:59,user_044,Salesforce,CRM,53,20.82,Managed Windows Laptop,Chennai,True,0
SAAS-01081,2025-06-26T14:21:09,user_019,Slack,Collaboration,47,4.7,Managed macOS Laptop,Pune,True,0
SAAS-01040,2025-06-26T14:57:21,user_033,Salesforce,CRM,26,10.85,Managed macOS Laptop,Bengaluru,True,0
SAAS-00259,2025-06-26T14:59:12,user_002,Google Workspace,Productivity,47,17.28,Managed Windows Laptop,Hyderabad,True,0
SAAS-00909,2025-06-26T15:19:47,user_025,Microsoft 365,Productivity,59,8.4,Managed macOS Laptop,Bengaluru,True,0
SAAS-00396,2025-06-26T15:33:31,user_046,Zoom,Communication,385,5.29,Managed Windows Laptop,Hyderabad,True,1
SAAS-00235,2025-06-26T15:45:15,user_006,Jira,Project Management,62,27.54,Managed Windows Laptop,Hyderabad,True,0
SAAS-00777,2025-06-26T16:06:37,user_009,Microsoft 365,Productivity,58,9.73,Managed macOS Laptop,Bengaluru,True,0
SAAS-01129,2025-06-26T16:19:57,user_036,Zoom,Communication,33,2.35,Managed Windows Laptop,Chennai,True,0
SAAS-00502,2025-06-26T16:28:31,user_042,Jira,Project Management,47,7.61,Managed Windows Laptop,Hyderabad,True,0
SAAS-00443,2025-06-26T16:47:52,user_002,Slack,Collaboration,79,22.27,Managed Windows Laptop,Hyderabad,True,0
SAAS-00731,2025-06-26T18:18:18,user_018,Slack,Collaboration,60,7.11,Managed Windows Laptop,Hyderabad,True,0
SAAS-00154,2025-06-26T18:30:09,user_033,Google Workspace,Productivity,72,1.07,Managed macOS Laptop,Bengaluru,True,0
SAAS-00850,2025-06-26T18:39:49,user_011,Salesforce,CRM,78,4.18,Managed macOS Laptop,Pune,True,0
SAAS-01130,2025-06-27T00:12:50,user_008,Salesforce,CRM,12,6.47,Managed Windows Laptop,Chennai,True,1
SAAS-00307,2025-06-27T01:13:49,user_030,Jira,Project Management,25,4.91,Managed Windows Laptop,Hyderabad,True,1
SAAS-00276,2025-06-27T02:20:03,user_044,OneDrive,Storage,38,8.62,Managed Windows Laptop,Chennai,True,1
SAAS-00672,2025-06-27T08:24:30,user_041,GitHub,Development,38,6.14,Managed macOS Laptop,Bengaluru,True,0
SAAS-00654,2025-06-27T08:39:26,user_032,Google Workspace,Productivity,48,8.77,Managed Windows Laptop,Chennai,True,0
SAAS-00346,2025-06-27T08:48:32,user_001,Salesforce,CRM,27,6.11,Managed macOS Laptop,Bengaluru,True,0
SAAS-01105,2025-06-27T09:02:38,user_024,Salesforce,CRM,64,376.82,Managed Windows Laptop,Chennai,True,1
SAAS-00964,2025-06-27T09:04:15,user_029,Microsoft 365,Productivity,43,6.78,Managed macOS Laptop,Bengaluru,True,0
SAAS-01049,2025-06-27T09:17:11,user_002,Zoom,Communication,32,11.74,Managed Windows Laptop,Hyderabad,True,0
SAAS-00503,2025-06-27T09:40:10,user_013,Claude,AI Assistant,40,13.79,Managed macOS Laptop,Bengaluru,False,1
