incident_id,user_id,events,risk_score,risk_level,reason
INC-0024,user_003,"[{""event_id"": ""CLOUD-00927"", ""timestamp"": ""2025-06-23T14:00:00"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.3.216"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00927"", ""timestamp"": ""2025-06-23T14:00:00"", ""alert_type"": ""Abnormal API Activity"", ""severity"": ""Medium"", ""source_ip"": ""10.10.3.216"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-01047"", ""timestamp"": ""2025-06-23T14:00:00"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.3.165"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-01047"", ""timestamp"": ""2025-06-23T14:00:00"", ""alert_type"": ""Abnormal API Activity"", ""severity"": ""Medium"", ""source_ip"": ""10.10.3.165"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-01127"", ""timestamp"": ""2025-06-23T14:02:00"", ""alert_type"": ""Abnormal API Activity"", ""severity"": ""Medium"", ""source_ip"": ""10.10.3.79"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00707"", ""timestamp"": ""2025-06-23T14:02:00"", ""alert_type"": ""Abnormal API Activity"", ""severity"": ""Medium"", ""source_ip"": ""10.10.3.36"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00707"", ""timestamp"": ""2025-06-23T14:02:00"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.3.36"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-01127"", ""timestamp"": ""2025-06-23T14:02:00"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.3.79"", ""resource"": ""s3://customer-exports""}]",25,Low,"8 related alerts from 2025-06-23 14:00 to 2025-06-23 14:02; indicators: Unusual Resource Access (+15), Abnormal API Activity (+10). Resource context: s3://customer-exports."
INC-0025,user_003,"[{""event_id"": ""CLOUD-00426"", ""timestamp"": ""2025-06-25T10:58:47"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.86.31"", ""resource"": ""aws:console""}]",20,Low,1 related alerts from 2025-06-25 10:58 to 2025-06-25 10:58; indicators: Unknown IP (+20). External IP context: 185.220.86.31. Resource context: aws:console.
INC-0026,user_004,"[{""event_id"": ""SAAS-00536"", ""timestamp"": ""2025-06-01T14:27:30"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-01 14:27 to 2025-06-01 14:27; indicators: Shadow IT (+30).
INC-0027,user_004,"[{""event_id"": ""SAAS-00357"", ""timestamp"": ""2025-06-02T12:00:18"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-02 12:00 to 2025-06-02 12:00; indicators: Shadow IT (+30).
INC-0028,user_004,"[{""event_id"": ""CLOUD-00818"", ""timestamp"": ""2025-06-07T23:44:24"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.4.131"", ""resource"": ""aws:console""}, {""event_id"": ""CLOUD-00964"", ""timestamp"": ""2025-06-08T03:14:48"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.98.154"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00964"", ""timestamp"": ""2025-06-08T03:14:48"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.98.154"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00964"", ""timestamp"": ""2025-06-08T03:14:48"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.98.154"", ""resource"": ""s3://customer-exports""}]",45,Medium,"4 related alerts from 2025-06-07 23:44 to 2025-06-08 03:14; indicators: Unusual Access Time (+10), Unknown IP (+20), Unusual Resource Access (+15). External IP context: 185.220.98.154. Resource context: aws:console, s3://customer-exports."
INC-0029,user_004,"[{""event_id"": ""SAAS-01176"", ""timestamp"": ""2025-06-20T08:34:39"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""SAAS-00075"", ""timestamp"": ""2025-06-20T11:43:52"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""CLOUD-00888"", ""timestamp"": ""2025-06-20T14:00:00"", ""alert_type"": ""Abnormal API Activity"", ""severity"": ""Medium"", ""source_ip"": ""10.10.4.142"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00888"", ""timestamp"": ""2025-06-20T14:00:00"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.4.142"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00968"", ""timestamp"": ""2025-06-20T14:02:00"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.4.40"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00968"", ""timestamp"": ""2025-06-20T14:02:00"", ""alert_type"": ""Abnormal API Activity"", ""severity"": ""Medium"", ""source_ip"": ""10.10.4.40"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00608"", ""timestamp"": ""2025-06-20T14:02:00"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.4.95"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00608"", ""timestamp"": ""2025-06-20T14:02:00"", ""alert_type"": ""Abnormal API Activity"", ""severity"": ""Medium"", ""source_ip"": ""10.10.4.95"", ""resource"": ""s3://customer-exports""}]",85,High,"8 related alerts from 2025-06-20 08:34 to 2025-06-20 14:02; indicators: Shadow AI (+30), Shadow IT (+30), Abnormal API Activity (+10), Unusual Resource Access (+15). Resource context: s3://customer-exports."
INC-0030,user_004,"[{""event_id"": ""CLOUD-00693"", ""timestamp"": ""2025-06-21T14:00:00"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.4.206"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00693"", ""timestamp"": ""2025-06-21T14:00:00"", ""alert_type"": ""Abnormal API Activity"", ""severity"": ""Medium"", ""source_ip"": ""10.10.4.206"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-01033"", ""timestamp"": ""2025-06-21T14:01:00"", ""alert_type"": ""Abnormal API Activity"", ""severity"": ""Medium"", ""source_ip"": ""10.10.4.140"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-01033"", ""timestamp"": ""2025-06-21T14:01:00"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.4.140"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00113"", ""timestamp"": ""2025-06-21T14:02:00"", ""alert_type"": ""Abnormal API Activity"", ""severity"": ""Medium"", ""source_ip"": ""10.10.4.81"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00113"", ""timestamp"": ""2025-06-21T14:02:00"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.4.81"", ""resource"": ""s3://customer-exports""}]",25,Low,"6 related alerts from 2025-06-21 14:00 to 2025-06-21 14:02; indicators: Unusual Resource Access (+15), Abnormal API Activity (+10). Resource context: s3://customer-exports."
INC-0031,user_004,"[{""event_id"": ""CLOUD-01158"", ""timestamp"": ""2025-06-22T14:00:00"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.4.143"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""SAAS-00984"", ""timestamp"": ""2025-06-22T16:35:53"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",35,Medium,"2 related alerts from 2025-06-22 14:00 to 2025-06-22 16:35; indicators: Unusual Resource Access (+15), Large Data Upload (+20). Resource context: s3://customer-exports."
INC-0032,user_005,"[{""event_id"": ""SAAS-00722"", ""timestamp"": ""2025-06-05T08:07:22"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-05 08:07 to 2025-06-05 08:07; indicators: Shadow AI (+30).
INC-0033,user_005,"[{""event_id"": ""SAAS-00317"", ""timestamp"": ""2025-06-07T12:01:29"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""SAAS-00233"", ""timestamp"": ""2025-06-07T13:32:46"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",50,Medium,"2 related alerts from 2025-06-07 12:01 to 2025-06-07 13:32; indicators: Large Data Upload (+20), Shadow IT (+30)."
INC-0034,user_005,"[{""event_id"": ""CLOUD-00819"", ""timestamp"": ""2025-06-10T00:37:42"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.1.131"", ""resource"": ""aws:console""}]",10,Low,1 related alerts from 2025-06-10 00:37 to 2025-06-10 00:37; indicators: Unusual Access Time (+10). Resource context: aws:console.
INC-0035,user_005,"[{""event_id"": ""CLOUD-00613"", ""timestamp"": ""2025-06-10T16:50:51"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.1.192"", ""resource"": ""s3://customer-exports""}]",15,Low,1 related alerts from 2025-06-10 16:50 to 2025-06-10 16:50; indicators: Unusual Resource Access (+15). Resource context: s3://customer-exports.
INC-0036,user_005,"[{""event_id"": ""SAAS-00295"", ""timestamp"": ""2025-06-11T13:46:10"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-11 13:46 to 2025-06-11 13:46; indicators: Shadow AI (+30).
INC-0037,user_005,"[{""event_id"": ""CLOUD-00442"", ""timestamp"": ""2025-06-12T10:34:07"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.1.58"", ""resource"": ""s3://customer-exports""}]",15,Low,1 related alerts from 2025-06-12 10:34 to 2025-06-12 10:34; indicators: Unusual Resource Access (+15). Resource context: s3://customer-exports.
INC-0038,user_005,"[{""event_id"": ""CLOUD-00176"", ""timestamp"": ""2025-06-17T04:55:05"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.1.69"", ""resource"": ""aws:console""}]",10,Low,1 related alerts from 2025-06-17 04:55 to 2025-06-17 04:55; indicators: Unusual Access Time (+10). Resource context: aws:console.
INC-0039,user_005,"[{""event_id"": ""CLOUD-00384"", ""timestamp"": ""2025-06-20T14:00:00"", ""alert_type"": ""Abnormal API Activity"", ""severity"": ""Medium"", ""source_ip"": ""10.10.1.158"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00384"", ""timestamp"": ""2025-06-20T14:00:00"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.1.158"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-01184"", ""timestamp"": ""2025-06-20T14:02:00"", ""alert_type"": ""Abnormal API Activity"", ""severity"": ""Medium"", ""source_ip"": ""10.10.1.83"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-01184"", ""timestamp"": ""2025-06-20T14:02:00"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.1.83"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00284"", ""timestamp"": ""2025-06-20T14:02:00"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.1.198"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00284"", ""timestamp"": ""2025-06-20T14:02:00"", ""alert_type"": ""Abnormal API Activity"", ""severity"": ""Medium"", ""source_ip"": ""10.10.1.198"", ""resource"": ""s3://customer-exports""}]",25,Low,"6 related alerts from 2025-06-20 14:00 to 2025-06-20 14:02; indicators: Abnormal API Activity (+10), Unusual Resource Access (+15). Resource context: s3://customer-exports."
INC-0040,user_005,"[{""event_id"": ""CLOUD-01029"", ""timestamp"": ""2025-06-21T14:00:00"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.1.41"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00840"", ""timestamp"": ""2025-06-22T00:38:54"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.129.203"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00840"", ""timestamp"": ""2025-06-22T00:38:54"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.129.203"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00840"", ""timestamp"": ""2025-06-22T00:38:54"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.129.203"", ""resource"": ""s3://customer-exports""}]",45,Medium,"4 related alerts from 2025-06-21 14:00 to 2025-06-22 00:38; indicators: Unusual Resource Access (+15), Unusual Access Time (+10), Unknown IP (+20). External IP context: 185.220.129.203. Resource context: s3://customer-exports."
INC-0041,user_005,"[{""event_id"": ""CLOUD-00174"", ""timestamp"": ""2025-06-22T14:00:00"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.1.197"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00594"", ""timestamp"": ""2025-06-22T14:00:00"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.1.26"", ""resource"": ""s3://customer-exports""}]",15,Low,2 related alerts from 2025-06-22 14:00 to 2025-06-22 14:00; indicators: Unusual Resource Access (+15). Resource context: s3://customer-exports.
INC-0042,user_005,"[{""event_id"": ""SAAS-00881"", ""timestamp"": ""2025-06-23T13:05:42"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""CLOUD-00239"", ""timestamp"": ""2025-06-23T14:02:00"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.1.141"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00899"", ""timestamp"": ""2025-06-23T14:02:00"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.1.204"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""SAAS-00387"", ""timestamp"": ""2025-06-23T14:36:12"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",65,High,"4 related alerts from 2025-06-23 13:05 to 2025-06-23 14:36; indicators: Large Data Upload (+20), Unusual Resource Access (+15), Shadow AI (+30). Resource context: s3://customer-exports."
INC-0043,user_005,"[{""event_id"": ""CLOUD-00810"", ""timestamp"": ""2025-06-24T04:46:20"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.21.162"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00810"", ""timestamp"": ""2025-06-24T04:46:20"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.21.162"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00810"", ""timestamp"": ""2025-06-24T04:46:20"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.21.162"", ""resource"": ""s3://customer-exports""}]",45,Medium,"3 related alerts from 2025-06-24 04:46 to 2025-06-24 04:46; indicators: Unknown IP (+20), Unusual Resource Access (+15), Unusual Access Time (+10). External IP context: 185.220.21.162. Resource context: s3://customer-exports."
INC-0044,user_005,"[{""event_id"": ""CLOUD-00683"", ""timestamp"": ""2025-06-28T10:10:04"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.120.202"", ""resource"": ""aws:console""}]",20,Low,1 related alerts from 2025-06-28 10:10 to 2025-06-28 10:10; indicators: Unknown IP (+20). External IP context: 185.220.120.202. Resource context: aws:console.
INC-0045,user_006,"[{""event_id"": ""CLOUD-00378"", ""timestamp"": ""2025-06-06T14:25:44"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.2.69"", ""resource"": ""s3://finance-backups""}]",15,Low,1 related alerts from 2025-06-06 14:25 to 2025-06-06 14:25; indicators: Unusual Resource Access (+15). Resource context: s3://finance-backups.
INC-0046,user_006,"[{""event_id"": ""CLOUD-00218"", ""timestamp"": ""2025-06-10T04:16:53"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.2.98"", ""resource"": ""aws:console""}]",10,Low,1 related alerts from 2025-06-10 04:16 to 2025-06-10 04:16; indicators: Unusual Access Time (+10). Resource context: aws:console.
INC-0047,user_006,"[{""event_id"": ""CLOUD-00780"", ""timestamp"": ""2025-06-13T01:39:55"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.241.39"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00780"", ""timestamp"": ""2025-06-13T01:39:55"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.241.39"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00780"", ""timestamp"": ""2025-06-13T01:39:55"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.241.39"", ""resource"": ""s3://customer-exports""}]",45,Medium,"3 related alerts from 2025-06-13 01:39 to 2025-06-13 01:39; indicators: Unknown IP (+20), Unusual Resource Access (+15), Unusual Access Time (+10). External IP context: 185.220.241.39. Resource context: s3://customer-exports."
INC-0048,user_006,"[{""event_id"": ""SAAS-00254"", ""timestamp"": ""2025-06-23T14:06:55"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-23 14:06 to 2025-06-23 14:06; indicators: Shadow IT (+30).
INC-0049,user_007,"[{""event_id"": ""CLOUD-00464"", ""timestamp"": ""2025-06-02T10:06:30"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.166.36"", ""resource"": ""aws:console""}]",20,Low,1 related alerts from 2025-06-02 10:06 to 2025-06-02 10:06; indicators: Unknown IP (+20). External IP context: 185.220.166.36. Resource context: aws:console.
INC-0050,user_007,"[{""event_id"": ""CLOUD-01076"", ""timestamp"": ""2025-06-06T01:46:31"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.252.230"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-01076"", ""timestamp"": ""2025-06-06T01:46:31"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.252.230"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-01076"", ""timestamp"": ""2025-06-06T01:46:31"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.252.230"", ""resource"": ""s3://customer-exports""}]",45,Medium,"3 related alerts from 2025-06-06 01:46 to 2025-06-06 01:46; indicators: Unusual Access Time (+10), Unknown IP (+20), Unusual Resource Access (+15). External IP context: 185.220.252.230. Resource context: s3://customer-exports."
INC-0051,user_007,"[{""event_id"": ""SAAS-00210"", ""timestamp"": ""2025-06-10T15:29:26"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-10 15:29 to 2025-06-10 15:29; indicators: Shadow AI (+30).
INC-0052,user_007,"[{""event_id"": ""SAAS-00975"", ""timestamp"": ""2025-06-17T11:24:26"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-17 11:24 to 2025-06-17 11:24; indicators: Shadow AI (+30).
